#FeatureID	cFA01a	cFA01b	cFA05a	cFA05b	cFA09a	cFA09b	cFA13a	cFA13b	cFA17a	cFA17b	cFA21a	cFA21b	cFT01a	cFT01b	cFT05a	cFT05b	cFT09a	cFT09b	cFT13a	cFT13b	cFT17a	cFT17b	cFT21a	cFT21b	cNA01a	cNA01b	cNA01c	cNA05a	cNA05b	cNA05c	cNA09a	cNA09b	cNA09c	cNA13a	cNA13b	cNA13c	cNA17a	cNA17b	cNA17c	cNA21a	cNA21b	cNA21c	Name
PF04977.18	0.0	11.368	0.0	23.202	18.612	55.741	9.664	10.92	0.0	31.915	10.427	0.0	0.0	0.0	15.815	25.83	10.193	0.0	0.0	0.0	13.679	0.0	0.0	0.0	17.779	0.0	30.639	53.545	7.244	20.697	109.641	44.696	27.661	76.825	47.06	33.523	170.65	11.232	0.0	119.471	47.712	13.882	Septum formation initiator
PF01430.22	0.0	8.251	0.0	7.353	0.0	11.911	0.0	0.0	4.082	0.0	3.796	7.856	7.146	0.0	6.985	13.505	0.0	0.0	4.109	4.297	0.0	4.298	3.649	0.0	50.46	37.676	17.383	24.979	12.788	58.515	19.517	44.139	29.122	13.224	10.865	5.227	61.562	23.814	0.0	22.844	32.104	12.974	Hsp33 protein
PF01207.20	0.0	18.389	4.383	3.653	8.295	24.995	0.0	9.999	7.377	14.319	13.573	13.714	0.0	0.0	6.428	8.138	10.088	2.927	0.0	3.837	24.591	8.046	3.161	3.618	53.576	53.423	92.797	30.074	53.875	172.951	42.082	65.246	64.861	53.613	19.653	33.225	78.627	21.385	15.781	36.554	77.879	0.0	Dihydrouridine synthase (Dus)
PF00164.28	53.48	259.768	10.891	242.908	172.736	474.302	177.338	167.567	103.917	290.573	170.178	248.436	89.808	198.974	124.49	318.427	78.527	270.916	175.295	168.585	104.066	295.681	167.624	64.598	1869.089	273.6	554.063	228.569	194.788	282.82	799.841	262.418	185.157	1480.417	868.042	660.903	1115.932	553.428	479.11	1725.48	241.204	488.599	Ribosomal protein S12/S23
PF00177.24	51.159	366.47	17.382	386.265	125.958	700.466	246.741	223.986	148.097	308.964	255.795	341.627	139.33	160.704	235.538	353.894	108.119	354.445	99.424	163.028	242.444	509.974	255.188	47.865	1008.469	300.977	509.588	209.71	180.89	328.126	442.524	234.901	232.875	706.425	799.033	372.739	990.653	530.825	488.208	1379.919	436.873	548.525	Ribosomal protein S7p/S5e
PF00338.25	25.368	155.846	0.0	189.032	96.826	348.174	78.334	120.608	0.0	87.377	64.397	77.895	49.544	126.126	67.63	149.39	20.984	95.475	34.768	23.524	50.08	212.401	117.787	32.242	569.612	292.247	320.838	210.317	155.92	333.79	367.837	225.195	145.435	538.236	614.483	341.609	240.274	242.378	301.507	1264.318	242.789	281.241	Ribosomal protein S10p/S20e
PF00297.25	46.67	192.355	6.8	144.204	118.224	319.857	121.748	87.516	37.926	129.479	124.197	94.037	61.907	71.683	138.654	171.323	39.162	196.457	43.51	118.163	111.275	214.725	97.144	14.716	419.386	237.877	446.255	212.281	186.167	403.835	305.674	305.906	175.813	251.772	514.787	378.435	382.741	389.764	302.914	400.972	372.917	212.381	Ribosomal protein L3
PF00276.23	36.219	159.635	14.371	189.1	64.943	291.528	83.159	106.797	71.843	174.034	66.96	94.471	52.934	81.483	40.892	141.65	10.906	226.838	12.162	72.631	106.977	138.046	139.169	45.31	248.099	221.524	307.079	295.933	111.007	232.755	115.838	159.77	143.605	237.499	548.678	424.44	401.435	283.009	209.248	370.232	145.283	141.162	Ribosomal protein L23
PF00181.26	22.36	130.019	10.067	113.437	143.093	353.102	92.841	75.457	94.402	105.653	92.284	95.137	41.272	82.098	98.404	159.621	31.756	140.269	69.316	71.215	56.78	213.496	83.703	60.639	325.447	243.802	278.413	215.391	130.28	311.434	389.113	234.122	183.832	413.028	486.642	388.694	362.404	200.5	253.443	382.037	260.888	264.268	Ribosomal Proteins L2, RNA binding domain
PF03947.21	22.36	130.019	10.067	113.437	143.093	353.102	92.841	75.457	94.402	105.653	92.284	95.137	41.272	82.098	98.404	159.621	31.756	140.269	69.316	71.215	56.78	213.496	83.703	60.639	325.447	243.802	278.413	215.391	130.28	311.434	389.113	234.122	183.832	413.028	486.642	388.694	362.404	200.5	253.443	382.037	260.888	264.268	Ribosomal Proteins L2, C-terminal domain
